post_title,post_thumbnail_url,post_summary,post_date,post_url,post_image_url,post_image_caption,post_content,post_tags
"Top 3 Tekno Berita Hari Ini: Kaleidoskop Luar Angkasa, Tragedi F-11 Tiger",https://statik.tempo.co/data/2020/11/24/id_982829/982829_400.jpg,<p>Top 3 Tekno Berita Hari ini dipuncaki berita kaleidoskop 2020. Bidang yang diangkat adalah eksplorasi luar angkasa.</p>,1 Januari 2021 23:48 WIB,https://tekno.tempo.co/read/1419386/top-3-tekno-berita-hari-ini-kaleidoskop-luar-angkasa-tragedi-f-11-tiger,https://statik.tempo.co/data/2020/11/24/id_982829/982829_720.jpg,"<figcaption itemprop=""caption"">
<p>Roket Long March-5 Y5 yang membawa pesawat ruang angkasa bernama Chang'e-5 lepas landas di Pusat Peluncuran Luar Angkasa Wenchang, di Wenchang, provinsi Hainan, Cina, 24 November 2020. REUTERS/Tingshu Wang</p>
</figcaption>","<div id=""isi"" itemprop=""articleBody"">
<!-- iklan In Article = 175 - In Article - [Iklan] Body_In Article_Desktop --><!-- iklan In Article --><p><span color=""#666666"" style=""color: #666666;""><b>TEMPO.CO</b></span>, <span color=""#666666"" style=""color: #666666;""><b>Jakarta</b></span> - Top 3 Tekno Berita Hari ini dipuncaki berita kaleidoskop 2020. Ada beberapa artikel berita kaleidoskop yang dibuat di kanal ini, tapi yang dimaksud hari ini adalah yang terkait misi eksplorasi antariksa maupun peristiwa di <span><a href=""https://tekno.tempo.co/read/1419180/kaleidoskop-2020-misi-luar-angkasa-meteor-tapanuli-teleskop-ambruk/full&amp;view=ok"" rel=""noopener"" target=""_blank"">Luar Angkasa</a></span>.</p><div id=""_popIn_recommend_word""></div><p>Berita kedua adalah yang mengangkat kejadian atau insiden pesawat tempur Amerika pada 1956 lalu. Insiden melibatkan F-11 Tiger yang saat itu sedang uji terbang di atas wilayah perairan Long Island, New York. Pesawat jatuh setelah menembak sasaran uji.</p><p>Berita ketiga datang dari BMKG yang mencatat dua<span> </span><a href=""https://www.tempo.co/tag/gempa"" rel=""noopener"" target=""_blank"">gempa</a><span> pe</span>nutup 2020 di Maumere, NTT, dan Nias, Sumatera utara. Kekuatan magnitudo kedua gempa sama, pun faktor penyebabnya. Kejadian gempa di Maumere dan Nias juga hampir berbarengan, hanya berselang 31 menit.</p><div id=""full""></div><p>Berikut Top 3 Tekno Berita Hari Ini, Jumat 1 Januari 2020,</p><div id=""inarticle"">
<script>
googletag.cmd.push(function() { googletag.display('inarticle'); });
</script>
</div>
<p><strong>1. Kaleidoskop 2020: Misi <a href=""https://tekno.tempo.co/read/1419180/kaleidoskop-2020-misi-luar-angkasa-meteor-tapanuli-teleskop-ambruk/full&amp;view=ok"" rel=""noopener"" target=""_blank"">Luar Angkasa</a>, Meteor Tapanuli, Teleskop Ambruk</strong></p><p>Selama tahun 2020 ada beberapa negara telah meluncurkan misi eksplorasi<span> </span><a href=""https://www.tempo.co/tag/luar-angkasa"" rel=""noopener"" target=""_blank"">luar angkasa</a>. Misi tersebut tentu ada yang gagal dan ada yang berhasil. Misalnya satelit Indonesia, Palapa-N1, gagal orbit dengan roket Cina, dan yang berhasil adalah kembalinya astronot Rusia setelah menjelajahi luar angkasa.</p><p>Selain misi luar angkasa, ada juga kabar mengenai benda asing (<a href=""https://www.tempo.co/tag/meteor"" rel=""noopener"" target=""_blank"">meteor</a>) yang viral di Tapanuli Tengah, Sumatera Utara, karena harganya yang tinggi, dan kecelakaan ambruknya teleskop raksasa di Puerto Rico.</p><p>Baca:<br/><a href=""https://dunia.tempo.co/read/1369083/as-dan-rusia-bertemu-bahas-keamanan-dan-senjata-luar-angkasa"" rel=""noopener"" target=""_blank"">AS dan Rusia Bertemu, Bahas Keamanan dan Senjata Luar Angkasa</a></p><p>Berikut kilas balik mengenai misi dan fenomena ruang angkasa selama 2020:</p><div id=""inarticle""><div _affcode=""/42115163/IP_tempo.co_ALL_Multisize_RON_Both_HVR"" data-google-query-id=""CPbQuu-O--0CFV5VaAodbQ8J_g"" id=""affkctedygivcpdb_inarticle""></div><div _affcode=""/42115163/IP_tempo.co_ALL_Multisize_RON_Both_HVR"" data-google-query-id=""CPbQuu-O--0CFV5VaAodbQ8J_g""></div><div _affcode=""/42115163/IP_tempo.co_ALL_Multisize_RON_Both_HVR"" data-google-query-id=""CPbQuu-O--0CFV5VaAodbQ8J_g""><strong>2. Legenda <a href=""https://tekno.tempo.co/read/1419330/legenda-f-11-tiger-pesawat-yang-menembak-jatuh-dirinya-sendiri/full&amp;view=ok"" rel=""noopener"" target=""_blank"">F-11 Tiger</a>, Pesawat yang Menembak Jatuh Dirinya Sendiri</strong></div><div _affcode=""/42115163/IP_tempo.co_ALL_Multisize_RON_Both_HVR"" data-google-query-id=""CPbQuu-O--0CFV5VaAodbQ8J_g""></div><div _affcode=""/42115163/IP_tempo.co_ALL_Multisize_RON_Both_HVR"" data-google-query-id=""CPbQuu-O--0CFV5VaAodbQ8J_g"">Ini adalah satu di antara peristiwa janggal yang pernah terjadi pada sebuah <a href=""https://www.tempo.co/tag/pesawat-tempur"" rel=""noopener"" target=""_blank"">pesawat tempur</a>. Pada 1956, pabrikan pesawat Amerika Serikat, Grumman menguji fighter terbarunya, F-11 Tiger.</div><div _affcode=""/42115163/IP_tempo.co_ALL_Multisize_RON_Both_HVR"" data-google-query-id=""CPbQuu-O--0CFV5VaAodbQ8J_g""><p>Terbang di atas wilayah perairan Long Island, New York, sang pilot terus bermanuver. Hingga saat dia dengan cepat menurunkan hidung pesawat itu sembari menyalakkan persenjataannya ke arah yang sudah dijadikan bidikan.</p><p>Baca juga:<br/><a href=""https://tekno.tempo.co/read/1394567/pesawat-tempur-f-35-amerika-jatuh-karena-pilot-dan-helmnya"" rel=""noopener"" target=""_blank"">Pesawat Tempur F-35 Amerika Jatuh karena Pilot dan Helmnya</a></p><p>Peluru menyembur cepat tepat ke arah sasaran tapi pesawat itu juga tiba-tiba ikut mengalami kerusakan. Sesuatu yang misterius terjadi pada bagian windshield dan berdampak fatal ke mesin.</p><p><strong>3. Dua <a href=""https://tekno.tempo.co/read/1419179/dua-gempa-magnitudo-52-di-maumere-dan-nias-berselang-31-menit/full&amp;view=ok"" rel=""noopener"" target=""_blank"">Gempa</a> Magnitudo 5,2 di Maumere dan Nias Berselang 31 Menit</strong></p><p>Badan Meteorologi Klimatologi dan Geofisika (BMKG) mencatat dua<span> </span><a href=""https://www.tempo.co/tag/gempa"" rel=""noopener"" target=""_blank"">gempa</a><span> </span>yang mirip pada Kamis, 31 Desember 2020. Kekuatan magnitudo gempanya sama, pun faktor penyebabnya. Kejadian gempa di Maumere dan Nias berselang waktu 31 menit.</p><p>Kepala Bidang Mitigasi Gempa Bumi dan Tsunami<span> </span><a href=""https://www.tempo.co/tag/bmkg"" rel=""noopener"" target=""_blank"">BMKG</a><span> </span>Daryono menjelaskan,<span> </span><a href=""https://www.tempo.co/tag/gempa-maumere"" rel=""noopener"" target=""_blank"">Gempa Maumere</a><span> </span>terjadi pukul 17.18.54 WIB dan Gempa Nias muncul pada pukul 17.49.03 WIB. “Kedua gempa ini sama-sama memiliki magnitudo 5,2,” katanya lewat keterangan tertulis, Kamis, 31 Desember 2020.</p><p>Pusat sumber atau episenter Gempa Nias terletak pada koordinat 0,32 LU dan 97,64 BT. Lokasi tepatnya berada di laut pada jarak sekitar 34 kilometer arah barat daya Nias Selatan.</p></div><div _affcode=""/42115163/IP_tempo.co_ALL_Multisize_RON_Both_HVR"" data-google-query-id=""CPbQuu-O--0CFV5VaAodbQ8J_g""></div></div>
<!-- inline piano -->
<div id=""piano-inline-newsletter""></div>
<div id=""piano-modal""></div>
</div>","Luar Angkasa,F-11 Tiger,Pesawat Tempur,Meteor,BMKG,Gempa"
"Jangan Sembarangan Memotret Babi di Papua, Bisa Diminta Bayar Sampai Rp 30 Juta",https://statik.tempo.co/data/2013/08/13/id_209650/209650_400.jpg,<p>Ada beberapa aturan tidak tertulis dalam memotret saat berwisata ke Papua. Jangan sampai memicu salah paham dan berujung denda.</p>,1 Januari 2021 22:11 WIB,https://travel.tempo.co/read/1419377/jangan-sembarangan-memotret-babi-di-papua-bisa-diminta-bayar-sampai-rp-30-juta,https://statik.tempo.co/data/2013/08/13/id_209650/209650_620.jpg,"<figcaption itemprop=""caption"">
<p>Acara balap babi pada acara Festival Budaya Lembah Baliem di Distrik Wosilimo, Jayawijaya, Papua, (12/8). Festival tahunan ini menampilkan perang antar suku, musik dan tari tradisional, bakar batu, dan balap babi. ANTARA/Widodo S. Jusuf</p>
</figcaption>","<div id=""isi"" itemprop=""articleBody"">
<!-- iklan In Article = 175 - In Article - [Iklan] Body_In Article_Desktop --><!-- iklan In Article --><p><span color=""#666666"" style=""color: #666666;""><b>TEMPO.CO</b></span>, <span color=""#666666"" style=""color: #666666;""><b>Jakarta</b></span> - Wisatawan yang datang ke <a href=""http://www.tempo.co/tag/papua"" rel=""noopener"" target=""_blank""><strong>Papua</strong></a> sebaiknya mengetahui dan memperhatikan apa saja aturan tidak tertulis untuk mengambil gambar atau memotret di sana. Ada beberapa kondisi di mana wisatawan dilarang memotret sembarangan alias tanpa izin orang atau pemilik objek yang hendak difoto.</p><div id=""_popIn_recommend_word""></div><p>Peneliti Balai Arkeologi Papua, Hari Suroto mengatakan, di Lembah Baliem, Papua, beberapa aturan tidak tertulis dalam memotret adalah dilarang mengambil gambar Suku Dani yang sedang berkoteka tanpa izin. ""Sebaiknya izin dulu dan seusai memotret wajib berikan tips kepada pria berkoteka itu,"" kata Hari Suroto kepada Tempo, Jumat 1 Januari 2021.</p><p>Pemberian tips, menurut dia, bukan berarti pria yang memakai <a href=""http://www.tempo.co/tag/koteka"" rel=""noopener"" target=""_blank""><strong>koteka</strong></a> tersebut minta bayaran, melainkan sebagai bentuk penghargaan atas izin memotret tersebut. Ketentuan tidak tertulis lainnya adalah wisatawan yang hendak memotret babi.</p><div id=""full""></div><p>Sebagaimana diketahui, babi adalah binatang peliharaan yang berharga bagi masyarakat Papua. Babi pun dibiarkan berkeliaran di jalanan dan kebun. Babi yang berkeliaran di jalan atau permukiman biasanya menjadi daya tarik bagi wisatawan karena merupakan pemandangan unik dan objek foto yang bagus.</p><div id=""inarticle"">
<script>
googletag.cmd.push(function() { googletag.display('inarticle'); });
</script>
</div>
<p><img src=""https://cdn.tmpo.co/data/2018/04/19/id_699464/699464_720.jpg"" width=""100%""/><small style=""color: grey; font-style: italic; font-size: 11px; line-height: 0em;"">Seorang ibu menggendong anak babi peliharaannya di Distrik Welesi, Kabupaten Jayawijaya, Wamena, Papua, 10 Agustus 2017. Ibu-ibu Wamena Papua menyayangi anak babi miliknya sama seperti mereka menyayangi anaknya. Tempo/Rully Kesuma</small></p><p>Mengenai aturan memotret babi, Hari Suroto yang juga dosen arkeologi Universitas Cenderawasih menjelaskan, wisatawan yang sedang trekking di Lembah Baliem boleh memotret <a href=""http://www.tempo.co/tag/babi"" rel=""noopener"" target=""_blank""><strong>babi</strong></a> milik Suku Dani yang berkeliaran tanpa harus membayar.</p><p>Hanya saja, jika wisatawan sedang mampir ke pasar tradisional dan ingin mengambil gambar babi yang diperjualbelikan di sana, mereka harus minta izin kepada pemiliknya. ""Apalagi kalau yang akan dipotret adalah anak babi yang sedang digendong,"" katanya.</p><p>Jangan nekat jika pemilik tidak berkenan babinya difoto. Jika memaksa, wisatawaan akan diminta membayar babi yang difoto tersebut. Artinya, <a href=""http://www.tempo.co/tag/wisatawan"" rel=""noopener"" target=""_blank""><strong>wisatawan</strong></a> harus membeli babi tersebut. Lantaran menjadi binatang peliharaan yang bernilai, harga seekor babi di Lembah Baliem sangat mahal. Harga seekor babi dewasa mencapai Rp 30 juta.</p>
<!-- inline piano -->
<div id=""piano-inline-newsletter""></div>
<div id=""piano-modal""></div>
</div>","Papua,Wisatawan,Babi,Koteka,Lembah Baliem"
"Gandeng PMI, Sandiaga Uno Ingin Kembangkan Wisata Kemanusiaan",https://statik.tempo.co/data/2020/12/28/id_990554/990554_400.jpg,<p>Menteri Pariwisata dan Ekonomi Kreatif Sandiaga Salahuddin Uno berniat mengembangkan wisata kemanusiaan di Indonesia menggandeng PMI.</p>,1 Januari 2021 22:03 WIB,https://bisnis.tempo.co/read/1419351/gandeng-pmi-sandiaga-uno-ingin-kembangkan-wisata-kemanusiaan,https://statik.tempo.co/data/2020/12/28/id_990554/990554_720.jpg,"<figcaption itemprop=""caption"">
<p>Menparekraf Sandiaga Uno menunjukkan dokumen persyaratan kesehatan kepada petugas KKP Kelas I Denpasar saat tiba di area Terminal Domestik Bandara Internasional I Gusti Ngurah Rai, Badung, Bali, Ahad, 27 Desember 2020. Dalam kunjungan tersebut, Menparekraf meninjau dan memastikan penerapan protokol kesehatan pencegahan COVID-19 bagi para wisatawan yang tiba di Pulau Dewata. ANTARA/Fikri Yusuf</p>
</figcaption>","<div id=""isi"" itemprop=""articleBody"">
<!-- iklan In Article = 175 - In Article - [Iklan] Body_In Article_Desktop --><!-- iklan In Article --><p>TEMPO.CO, Jakarta - Menteri Pariwisata dan Ekonomi Kreatif <a href=""https://www.tempo.co/tag/sandiaga"">Sandiaga</a> Salahuddin Uno berniat mengembangkan <a href=""https://www.tempo.co/tag/wisata"">wisata</a> kemanusiaan di Indonesia. Untuk mewujudkan rencana itu, ia berencana menggandeng Palang Merah Indonesia atau <a href=""https://www.tempo.co/tag/pmi"">PMI</a>.</p><div id=""_popIn_recommend_word""></div><p>“Bekerja sama dengan PMI, kegiatan donor darah nantinya bisa diaktivasi di berbagai destinasi Tanah Air,” ujar dia dalam keterangan tertulis, Jumat, 1 Januari 2021.</p><p>Sandiaga mengatakan pihaknya akan merancang paket wisata kemanusiaan, seperti di Bali. Dengan membeli paket itu, masyarakat bisa berdonor darah sambil berlibur di resor. Namun, pelaksanaannya tetap sesuai dengan standar protokol kesehatan yang berlaku.</p><div id=""full""></div><p>Menurut dia, kebangkitan sektor pariwisata dan ekonomi kreatif perlu didorong inovasi, adaptasi, dan kolaborasi. Karena itu, ia meminta para pelaku usaha di sektor wisata mengembangkan inovasi-inovasi serupa untuk mempercepat pemulihan ekonomi.</p><div id=""inarticle"">
<script>
googletag.cmd.push(function() { googletag.display('inarticle'); });
</script>
</div>
<p>“Bagaimana kita bisa beradaptasi dengan protokol kesehatan dan kolaborasi,"" kata Sandiaga Uno.</p><p>Ketua PMI DKI Jakarta Rustam Effendy mengatakan organisasinya akan mendukung rencana  Kementerian Pariwisata dan Ekonomi Kreatif untuk melakukan kegiatan bersama, seperti wisata kemanusiaan. ""Wisata kemanusiaan, ke depan akan kita sama-sama laksanakan, khususnya dalam penanganan Covid-19 termasuk donor plasma dari penyintas,"" kata dia.</p><p>Selain wisata kemanusiaan, pemerintah beberapa waktu lalu menyatakan niat ingin mengembangkan wisata kesehatan. Menteri Koordinator Bidang Kemaritiman dan Investasi Luhut Binsar Pandjaitan mengatakan wisata medis di Indonesia memiliki potensi besar. Adapun keinginan ini berangkat dari minat turis asal Tanah Air yang menyumbang kontribusi terhadap jumlah wisatawan medis terbesar di dunia.</p><p>“Beberapa waktu yang lalu saya diberi tahu soal analisa dari PwC di tahun 2015 yang menyatakan bahwa Indonesia merupakan negara asal wisatawan medis dengan jumlah 600 ribu orang, terbesar di dunia mengalahkan Amerika Serikat dengan 500 ribu orang wisatawan medis di tahun yang sama,” tutur Luhut, Agustus 2020 lampau.</p><p>Luhut menjelaskan, warga Indonesia umumnya melakoni perjalanan medis ke Penang, Malaysia, dan Singapura. Musababnya, layanan kesehatan di dua negara tersebut murah serta menjanjikan kesembuhan yang lebih cepat.</p><p>Namun pada masa pandemi, perjalanan berobat ke negeri jiran banyak tertunda karena adanya karantina. Dengan kondisi tersebut, Luhut menilai negara perlu membangun ketidakpercayaan atau “distrust” pengalaman berobat di luar negeri agar niat wisata medis di dalam negeri tumbuh.</p><p>Apalagi bila dilihat dari potensinya, Luhut mengatakan rata-rata spending atau pengeluaran wisatawan medis per orang mencapai US$ 3.000-10 ribu atau setara dengan Rp 42-140 juta (kurs Rp 14 ribu).  Lewat wisata medis, Luhut memandang Indonesia bisa melakukan diversifikasi ekonomi, menarik investasi luar negeri, dan menyediakan lapangan pekerjaan. Di samping itu, negara diyakini mampu mengembangkan industri layanan kesehatan di Indonesia serta menahan agar devisa tidak mengalir ke negara-negara yang lebih sejahtera.</p><p>FRANCISCA CHRISTY ROSANA</p>
<!-- inline piano -->
<div id=""piano-inline-newsletter""></div>
<div id=""piano-modal""></div>
</div>","Sandiaga,PMI,Wisata"
"Ed Woodward Bicara Target Baru Manchester United, Raih Gelar Juara Liga Inggris",https://statik.tempo.co/data/2020/12/30/id_990855/990855_400.jpg,<p>Wakil Ketua Eksekutif Manchester United Ed Woodward memberikan tantangan baru tim asuhan Ole Gunnar Solskjaer untuk merebut gelar juara Liga Inggris.</p>,1 Januari 2021 22:02 WIB,https://sport.tempo.co/read/1419381/ed-woodward-bicara-target-baru-manchester-united-raih-gelar-juara-liga-inggris,https://statik.tempo.co/data/2020/12/30/id_990855/990855_720.jpg,"<figcaption itemprop=""caption"">
<p>Pemain Manchester United, Edinson Cavani menyundul bola saat bertanding melawan Wolverhampton Wanderers dalam Liga Premier Inggris di Old Trafford, Manchester, Inggris, 29 Desember 2020. REUTERS/Laurence Griffiths </p>
</figcaption>","<div id=""isi"" itemprop=""articleBody"">
<!-- iklan In Article = 175 - In Article - [Iklan] Body_In Article_Desktop --><!-- iklan In Article --><p><span color=""#666666"" style=""color: #666666;""><b>TEMPO.CO</b></span>, <span color=""#666666"" style=""color: #666666;""><b>Jakarta</b></span> - Wakil Ketua Eksekutif <a href=""https://www.tempo.co/tag/manchester-united"" rel=""noopener"" target=""_blank"">Manchester United</a> Ed Woodward memberikan tantangan baru bagi tim asuhan Ole Gunnar Solskjaer untuk merebut gelar juara Liga Inggris. Ia melihat tren bagus Manchester dalam sembilan pertandingan terakhir di Liga Inggris.</p><div id=""_popIn_recommend_word""></div><p>Ia melihat hasil tim asuhan Solskjaer ketika meraih tujuh kemenangan dan dua hasil imbang dari sembilan pertandingan Liga Primer Inggris. Hasil itu mendorong Man Utd mendekati rival sengitnya Liverpool di papan klasemen Liga Inggris.</p><p>Target menjadi juara ini, bagi <a href=""https://www.tempo.co/tag/ed-woodward"" rel=""noopener"" target=""_blank"">Ed Woodward</a>, adalah tantangan setelah Manchester United mendapatkan hasil buruk di awal musim. Menurut dia, pekerjaan klub di bursa transfer turut bertanggung jawab atas hasil di lapangan.</p><div id=""full""></div><p>""Sama pentingnya adalah pekerjaan yang kami lihat dilakukan di belakang layar untuk membangun budaya kemenangan yang konsisten dengan tradisi klub. Sepak bola menyerang yang dimainkan oleh tim muda dan pemain pekerja keras yang menggabungkan bakat lokal dengan rekrutan kelas atas,"" kata dia dikutip dari <em>The Sun</em>, Jumat, 1 Januari 2021.</p><div id=""inarticle"">
<script>
googletag.cmd.push(function() { googletag.display('inarticle'); });
</script>
</div>
<p>United tidak mendapatkan target mereka di bursa transfer musim panas. Alih-alih mendatangkan Jadon Sancho, klub hanya mampu mendatangkan pemain seperti Donny van de Beek, Edinson Cavani dan Alex Telles. Sementara itu, Bruno Fernandes terus membuktikan diri sebagai pemain penting untuk klub sejak kedatangannya pada Januari lalu.</p><p>Woodward mengungkap target baru United menjelang jadwal Liga Inggris melawan Aston Villa. Ia pun mengaku optimistis dengan harapannya untuk tahun depan. ""Investasi berkelanjutan kami mencerminkan ketahanan klub yang luar biasa dan komitmen kami untuk mendukung Ole, sambil tetap disiplin pada waktu yang sangat menantang,"" kata dia.</p><p>Ia meneruskan, ""Ada banyak hal yang menarik di lapangan saat Ole dan tim bersaing ketat di <a href=""https://www.tempo.co/tag/liga-primer-inggris"" rel=""noopener"" target=""_blank"">Liga Primer Inggris</a> di tahun baru. Ada tiga piala yang masih harus dikejar. Bentuk positif tim telah mengangkat semua semangat kami dalam beberapa pekan terakhir. Seperti biasa, prioritas kami adalah memenangkan trofi dan, dengan tim memasuki tahun baru di empat besar, kami optimis tentang jalan yang akan ditempuh pada 2021.""</p>
<!-- inline piano -->
<div id=""piano-inline-newsletter""></div>
<div id=""piano-modal""></div>
</div>","Manchester United,Jadwal Liga Inggris,Manchester United vs Aston Villa,Ed Woodward,Liga Primer Inggris,Ole Gunnar Solskjaer"
"Panitia Luncurkan Slogan 'Torang Bisa', Klaim Kesiapan PON Papua 2021",https://statik.tempo.co/data/2020/04/23/id_933052/933052_400.jpg,<p>Panitia Besar (PB) Pekan Olahraga Nasional atau PON Papua memastikan kesiapan menggelar kejuaraan olahraga multicabang di Indonesia pada 2021. </p>,1 Januari 2021 21:22 WIB,https://sport.tempo.co/read/1419379/panitia-luncurkan-slogan-torang-bisa-klaim-kesiapan-pon-papua-2021,https://statik.tempo.co/data/2020/04/23/id_933052/933052_720.jpg,"<figcaption itemprop=""caption"">
<p>Suasana Lokasi Venue Pon 2020 Papua, Kampung Harapan, Sentani, Jayapura, Papua, Kamis (16/4/2020). ANTARA FOTO/Gusti Tanati</p>
</figcaption>","<div id=""isi"" itemprop=""articleBody"">
<!-- iklan In Article = 175 - In Article - [Iklan] Body_In Article_Desktop --><!-- iklan In Article --><p><span color=""#666666"" style=""color: #666666;""><b>TEMPO.CO</b></span>, <span color=""#666666"" style=""color: #666666;""><b>Jakarta</b></span> - Panitia Besar (PB) Pekan <a href=""https://www.tempo.co/tag/olahraga"" rel=""noopener"" target=""_blank"">Olahraga</a> Nasional (PON) Papua memastikan kesiapan menggelar kejuaraan olahraga multicabang terbesar di Indonesia pada 2021. Bahkan, panitia telah menetapkan tagline, ""Torang Bisa!"" untuk persiapan PON Papua 2021.</p><div id=""_popIn_recommend_word""></div><p>Berdasarkan keterangan resmi yang diterima media di Jakata, Jumat, 1 Januari 2021, bertepatan dengan 300 hari menjelang PON 2021, PB PON juga menggelar Festival Cahaya Papua yang dilakukan bersamaan dengan pergantian tahun 2020 ke 2021 secara virtual. Menurut Ketua Harian PB PON Nasional Yunus Wonda, acara itu menandai kesiapan Papua untuk menggelar acara olahraga multicabang tersebut.</p><p>""Kami pun siap menyambut Anda, atlet dari seluruh Indonesia untuk bertanding. Kami akan menyajikan sistem broadcasting yang memadai dan layanan streaming yang dapat dinikmati oleh masyarakat Indonesia. Torang Bisa!"" kata Yunus Wonda.</p><div id=""full""></div><p>Untuk Festival Cahaya Papua yang disiarkan secara virtual, Yunus Wonda mengatakan kegiatan itu menjadi yang pertama karena selain dilaksanakan secara virtual, juga set tempat yang unik dan <em>out of the box</em>, dan tentunya menawarkan kekayaan alam di Papua.</p><div id=""inarticle"">
<script>
googletag.cmd.push(function() { googletag.display('inarticle'); });
</script>
</div>
<p>Antusiasme masyarakat menonton acara streaming ini terlihat dari respons positif melalui komentar yang memberikan semangat dan dukungan pada PON XX Papua 2021, terlebih apresiasi kepada <a href=""https://www.tempo.co/tag/papua"" rel=""noopener"" target=""_blank"">Papua</a> yang memberikan konten yang menarik.</p><p>Pemilihan momen malam pergantian tahun, tentunya menjadi strategi yang dipilih Panitia PON XX Papua 2021 sebagai media promosi efektif untuk menggaungkan semangat dan sosialisasi PON XX Papua 2021 kepada masyarakat Indonesia dan khususnya masyarakat di Tanah Papua.</p><p>""Selalu ada hal baru yang diinisiasi PB PON di mana pertama kalinya dalam sejarah PON, 56 disiplin cabang olahraga dalam sebuah animasi piktogram. Inilah cara baru panitia memperkenalkan PON dengan bahasa universal dan unik. Piktogram dapat menjembatani perbedaan bahasa dari berbagai daerah asal para atlet PON XX,"" kata Yunus.</p><p>Sementara itu, Torang Bisa! yang menjadi tagline dari PON XX Papua ini merupakan semangat yang tercermin dari kemampuan Panitia <a href=""https://www.tempo.co/tag/pon-papua"" rel=""noopener"" target=""_blank"">PON Papua</a> dalam beradaptasi pada kondisi pandemi. Setiap kegiatan akan selalu mengedepankan protokol kesehatan yang ketat.</p>
<!-- inline piano -->
<div id=""piano-inline-newsletter""></div>
<div id=""piano-modal""></div>
</div>","PON Papua,PON XX,Olahraga,Papua"
